hh_ids,m_ids_owner,trx_yr_mo,inc_i_byti,inc_i_byti_AGRI,inc_i_byti_CITMPC,inc_i_byti_NEINCG,inc_i_byti_REI,inc_i_byti_RIOI,inc_i_byti_RR,inc_i_byti_SEI
"KMAKE11","63134399377500000","2013_02",127.0588,-9.411765,0,0,0,0,136.4706,0
"KMAKE11","63134399377500000","2013_03",221.1765,-2.352941,0,0,0,0,223.5294,0
"KMAKE11","63134399377500000","2013_04",132.9412,0,0,0,0,0,132.9412,0
"KMAKE11","63134399377500000","2013_05",380,0,0,0,0,0,380,0
"KMAKE11","63134399377500000","2013_06",259.4118,.5882353,0,0,0,0,258.8235,0
"KMAKE11","63134399377500000","2013_07",209.4118,0,0,0,0,0,209.4118,0
"KMAKE11","63134399377500000","2013_08",176.8235,0,0,0,0,0,176.8235,0
"KMAKE11","63134399377500000","2013_09",162.3529,-35.29412,0,0,0,0,197.647,0
"KMAKE12","63134381158900000","2012_11",49.41176,0,2.352941,0,0,0,0,47.05882
"KMAKE12","63134381158900000","2012_12",1.176471,0,1.176471,0,0,0,0,0
"KMAKE12","63134381158900000","2013_01",11.17647,0,5.294118,0,0,0,5.882353,0
"KMAKE12","63134381158900000","2013_02",.7058824,0,.7058824,0,0,0,0,0
"KMAKE12","63134381158900000","2013_03",1.647059,0,1.647059,0,0,0,0,0
"KMAKE12","63134381158900000","2013_04",-8.235294,-11.76471,3.529412,0,0,0,0,0
"KMAKE12","63134381158900000","2013_05",1.764706,0,1.764706,0,0,0,0,0
"KMAKE12","63134381158900000","2013_06",12.35294,0,12.35294,0,0,0,0,0
"KMAKE12","63134381158900000","2013_08",2.352941,0,2.352941,0,0,0,0,0
"KMAKE12","63134381158900000","2013_09",1.764706,0,1.764706,0,0,0,0,0
"KMAKE12","63134381663300000","2013_01",3.411765,0,3.411765,0,0,0,0,0
"KMAKE12","63134381663300000","2013_02",3.411765,0,3.411765,0,0,0,0,0
"KMAKE12","63134381663300000","2013_04",.5882353,0,.5882353,0,0,0,0,0
"KMAKE12","63134381663300000","2013_05",2.352941,0,2.352941,0,0,0,0,0
"KMAKE12","63134381663300000","2013_06",2.941176,0,2.941176,0,0,0,0,0
"KMAKE12","63134381663300000","2013_07",9.411765,0,9.411765,0,0,0,0,0
"KMAKE12","63134381663300000","2013_08",5.882353,0,5.882353,0,0,0,0,0
"KMAKE12","63134381663300000","2013_09",2.352941,0,2.352941,0,0,0,0,0
"KMAKE12","HH","2012_11",14.29412,14.29412,0,0,0,0,0,0
"KMAKE12","HH","2012_12",24.82353,24.82353,0,0,0,0,0,0
"KMAKE12","HH","2013_01",3.647059,3.647059,0,0,0,0,0,0
"KMAKE12","HH","2013_02",3.411765,3.411765,0,0,0,0,0,0
"KMAKE12","HH","2013_03",10.23529,10.23529,0,0,0,0,0,0
"KMAKE12","HH","2013_04",24.23529,24.23529,0,0,0,0,0,0
"KMAKE12","HH","2013_05",20.94118,20.35294,0,0,0,0,0,.5882353
"KMAKE12","HH","2013_06",1.529412,1.529412,0,0,0,0,0,0
"KMAKE12","HH","2013_07",10.94118,10.94118,0,0,0,0,0,0
"KMAKE12","HH","2013_08",63.64706,63.64706,0,0,0,0,0,0
"KMAKE12","HH","2013_09",12.94118,12.94118,0,0,0,0,0,0
"KMAKE13","63134441573500000","2012_11",32.35294,0,32.35294,0,0,0,0,0
"KMAKE13","63134441573500000","2012_12",30.58824,0,30.58824,0,0,0,0,0
"KMAKE13","63134441573500000","2013_01",58,0,58,0,0,0,0,0
"KMAKE13","63134441573500000","2013_02",45.64706,0,45.64706,0,0,0,0,0
"KMAKE13","63134441573500000","2013_03",55.17647,0,55.17647,0,0,0,0,0
"KMAKE13","63134441573500000","2013_04",63.52941,0,63.52941,0,0,0,0,0
"KMAKE13","63134441573500000","2013_05",45.29412,0,45.29412,0,0,0,0,0
"KMAKE13","63134441573500000","2013_06",35.29412,0,35.29412,0,0,0,0,0
"KMAKE13","63134441573500000","2013_07",44.11765,0,44.11765,0,0,0,0,0
"KMAKE13","63134441573500000","2013_08",63.52941,0,63.52941,0,0,0,0,0
"KMAKE13","63134441573500000","2013_09",37.64706,0,37.64706,0,0,0,0,0
"KMAKE13","HH","2012_11",-13.70588,0,0,0,0,0,0,-13.70588
"KMAKE13","HH","2013_06",23.52941,0,0,0,23.52941,0,0,0
"KMAKE13","HH","2013_07",14.11765,0,0,0,14.11765,0,0,0
"KMAKE14","63134390408500000","2012_12",126.2353,0,126.2353,0,0,0,0,0
"KMAKE14","63134390408500000","2013_01",432.3529,0,432.3529,0,0,0,0,0
"KMAKE14","63134390408500000","2013_02",4.705883,0,4.705883,0,0,0,0,0
"KMAKE14","63134390408500000","2013_03",123.5294,0,123.5294,0,0,0,0,0
"KMAKE14","63134390408500000","2013_08",123.5294,0,123.5294,0,0,0,0,0
"KMAKE14","63134390597700000","2012_11",14.11765,0,0,0,0,0,14.11765,0
"KMAKE14","63134390597700000","2012_12",9.411764,0,0,0,0,0,9.411764,0
"KMAKE14","63134390597700000","2013_01",11.76471,0,0,0,0,0,11.76471,0
"KMAKE14","63134390597700000","2013_05",4.705883,0,0,0,0,0,4.705883,0
"KMAKE14","63134390597700000","2013_06",14.11765,0,0,0,0,0,14.11765,0
"KMAKE14","63134390597700000","2013_07",20,0,0,0,0,0,20,0
"KMAKE14","HH","2012_10",.4705882,0,0,0,0,0,0,.4705882
"KMAKE14","HH","2012_11",-29.88235,-35.29412,0,0,0,0,0,5.411765
"KMAKE14","HH","2012_12",-.4117646,-4.941176,0,0,0,0,0,4.529412
"KMAKE14","HH","2013_01",1.352941,0,0,0,0,0,0,1.352941
"KMAKE14","HH","2013_02",-.7058821,-5.294117,0,0,0,0,0,4.588235
"KMAKE14","HH","2013_03",.4705883,-5.294118,0,0,0,0,0,5.764706
"KMAKE14","HH","2013_04",11.41177,7.058824,0,0,0,0,0,4.352942
"KMAKE14","HH","2013_05",10.70588,4.470588,0,0,0,0,0,6.235294
"KMAKE14","HH","2013_06",3.176471,0,0,0,0,0,0,3.176471
"KMAKE14","HH","2013_07",2.352941,0,0,0,0,0,0,2.352941
"KMAKE14","HH","2013_08",-9.411764,-13.88235,0,0,0,0,0,4.470588
"KMAKE14","HH","2013_09",2,0,0,0,0,0,0,2
"KMAKE15","63134347224900000","2012_10",10.11765,4.235294,0,0,0,0,5.882353,0
"KMAKE15","63134347224900000","2012_11",206.8706,-21.64706,0,0,193.2235,0,35.29412,0
"KMAKE15","63134347224900000","2012_12",202.0471,-5.294117,0,0,172.0471,0,35.29412,0
"KMAKE15","63134347224900000","2013_01",228.9882,4,0,0,172.0471,0,52.94118,0
"KMAKE15","63134347224900000","2013_02",431.5059,-6.470588,0,0,426.2118,0,11.76471,0
"KMAKE15","63134347224900000","2013_03",241.4588,-35.29412,0,0,226.1647,0,50.58823,0
"KMAKE15","63134347224900000","2013_04",199.1059,-14.11765,0,0,172.0471,0,41.17647,0
"KMAKE15","63134347224900000","2013_05",215.3412,2.117647,0,0,172.0471,0,41.17647,0
"KMAKE15","63134347224900000","2013_06",257.4588,-32.58823,0,0,242.6353,0,47.41177,0
"KMAKE15","63134347224900000","2013_07",238.6353,1.882353,0,0,172.0471,0,64.70588,0
"KMAKE15","63134347224900000","2013_08",256.4,-21.52941,0,0,201.4588,0,76.47059,0
"KMAKE15","63134347224900000","2013_09",191.8706,2.941176,0,0,188.9294,0,0,0
"KMAKE16","63134346376200000","2012_10",55.29412,0,0,0,55.29412,0,0,0
"KMAKE16","63134346376200000","2012_11",24.11765,0,0,0,0,0,24.11765,0
"KMAKE16","63134346376200000","2012_12",13.52941,0,0,0,0,0,13.52941,0
"KMAKE16","63134346376200000","2013_01",31.76471,0,0,0,23.52941,0,8.235294,0
"KMAKE16","63134346376200000","2013_02",84.70589,0,0,0,84.70589,0,0,0
"KMAKE16","63134346376200000","2013_03",47.05882,-11.76471,0,0,47.05882,0,11.76471,0
"KMAKE16","63134346376200000","2013_04",52.94118,0,0,0,47.05882,0,5.882353,0
"KMAKE16","63134346376200000","2013_05",3.529412,0,0,0,0,0,3.529412,0
"KMAKE16","63134346376200000","2013_06",47.05882,0,0,0,47.05882,0,0,0
"KMAKE16","63134346376200000","2013_07",59.52941,0,0,0,47.05882,0,12.47059,0
"KMAKE16","63134346376200000","2013_08",23.52941,0,0,0,23.52941,0,0,0
"KMAKE16","63134346376200000","2013_09",70.58823,0,0,0,70.58823,0,0,0
"KMAKE17","63134372285300000","2012_10",58.82353,0,0,0,0,0,58.82353,0
"KMAKE17","63134372285300000","2012_11",70,0,0,0,0,0,70,0
"KMAKE17","63134372285300000","2012_12",94.11765,0,0,0,0,0,94.11765,0
"KMAKE17","63134372285300000","2013_01",35.29412,0,0,0,0,0,35.29412,0
"KMAKE17","63134372285300000","2013_02",102.3529,0,0,0,0,0,102.3529,0
"KMAKE17","63134372285300000","2013_03",40.11765,4.823529,0,0,0,0,35.29412,0
"KMAKE17","63134372285300000","2013_04",89.29411,0,0,0,0,0,89.29411,0
"KMAKE17","63134372285300000","2013_05",67.05882,0,0,0,0,0,67.05882,0
"KMAKE17","63134372285300000","2013_06",65.05882,0,0,0,0,0,65.05882,0
"KMAKE17","63134372285300000","2013_07",47.05882,0,0,0,0,0,47.05882,0
"KMAKE17","63134372285300000","2013_08",58.82353,0,0,0,0,0,58.82353,0
"KMAKE18","63134372777000000","2012_10",7.294118,7.294118,0,0,0,0,0,0
"KMAKE18","63134372777000000","2012_11",49.47059,20.35294,0,0,0,0,17.64706,11.47059
"KMAKE18","63134372777000000","2012_12",32.94118,0,0,0,0,0,32.94118,0
"KMAKE18","63134372777000000","2013_01",5.882353,0,0,0,0,0,5.882353,0
"KMAKE18","63134372777000000","2013_02",21.41177,0,0,0,0,0,21.41177,0
"KMAKE18","63134372777000000","2013_03",21.17647,-11.76471,0,0,0,0,32.94118,0
"KMAKE18","63134372777000000","2013_04",35.29412,0,0,0,0,0,35.29412,0
"KMAKE18","63134372777000000","2013_05",36.47059,0,0,0,0,0,36.47059,0
"KMAKE18","63134372777000000","2013_06",56.70588,7.058824,0,0,0,0,47.05882,2.588235
"KMAKE18","63134372777000000","2013_07",48.94118,0,0,0,0,0,44.70588,4.235294
"KMAKE18","63134372777000000","2013_08",48.23529,0,0,0,0,0,48.23529,0
"KMAKE20","63134442641500000","2012_11",34.70588,0,3.529412,0,8.235294,0,22.94118,0
"KMAKE20","63134442641500000","2012_12",12.64706,0,.5882353,0,5.882353,0,6.176471,0
"KMAKE20","63134442641500000","2013_02",8.823529,0,0,0,0,0,8.823529,0
"KMAKE20","63134442641500000","2013_03",1.764706,0,1.764706,0,0,0,0,0
"KMAKE20","63134442641500000","2013_04",1.470588,0,1.470588,0,0,0,0,0
"KMAKE20","63134442641500000","2013_05",18.75294,0,12.23529,0,0,0,6.517647,0
"KMAKE20","63134442641500000","2013_06",.4705882,0,.4705882,0,0,0,0,0
"KMAKE20","63134442641500000","2013_07",15.35294,0,9.529412,0,0,0,4.352941,1.470588
"KMAKE20","63134442641500000","2013_08",19.51765,0,5.882353,0,0,0,12.16471,1.470588
"KMAKE20","63134442641500000","2013_09",20,0,2.352941,0,0,0,17.64706,0
"KMAKE21","63134382825300000","2012_10",3.529412,0,3.529412,0,0,0,0,0
"KMAKE21","63134382825300000","2012_11",32.94118,0,32.94118,0,0,0,0,0
"KMAKE21","63134382825300000","2012_12",34.11765,0,34.11765,0,0,0,0,0
"KMAKE21","63134382825300000","2013_01",9.411765,0,9.411765,0,0,0,0,0
"KMAKE21","63134382825300000","2013_02",5.882353,0,0,0,0,0,5.882353,0
"KMAKE21","63134382825300000","2013_03",49.41176,0,0,0,47.05882,0,2.352941,0
"KMAKE21","63134382825300000","2013_04",42.35294,0,0,0,42.35294,0,0,0
"KMAKE21","63134382825300000","2013_05",44.94117,0,0,0,42.35294,0,2.588235,0
"KMAKE21","63134382825300000","2013_06",23.52941,0,0,0,23.52941,0,0,0
"KMAKE21","63134382825300000","2013_07",69.64706,0,0,0,35.29412,15.52941,18.82353,0
"KMAKE21","63134382825300000","2013_08",78.82353,0,0,0,29.41176,0,49.41177,0
"KMAKE21","63134382825300000","2013_09",45.29412,0,0,0,35.29412,0,10,0
"KMAKE23","63134432906200000","2012_11",129.4118,0,0,0,0,0,0,129.4118
"KMAKE23","63134432906200000","2012_12",220,0,0,0,0,0,0,220
"KMAKE23","63134432906200000","2013_01",184.7059,0,0,0,0,0,0,184.7059
"KMAKE23","63134432906200000","2013_02",131.7647,0,0,0,0,0,0,131.7647
"KMAKE23","63134432906200000","2013_03",109.4118,0,0,0,0,0,0,109.4118
"KMAKE23","63134432906200000","2013_04",87.05882,0,0,0,0,0,0,87.05882
"KMAKE23","63134432906200000","2013_05",150.5882,0,0,0,0,0,0,150.5882
"KMAKE23","63134432906200000","2013_06",168.2353,0,0,0,0,0,0,168.2353
"KMAKE23","63134432906200000","2013_07",91.7647,0,0,0,0,0,0,91.7647
"KMAKE23","63134432906200000","2013_08",124.7059,0,0,0,0,0,0,124.7059
"KMAKE23","63134432906200000","2013_09",102.3529,0,0,0,0,0,0,102.3529
"KMAKE23","63134433360400000","2012_11",21.76471,0,0,0,0,0,0,21.76471
"KMAKE23","63134433360400000","2012_12",95.24705,0,0,0,0,0,0,95.24705
"KMAKE23","63134433360400000","2013_01",41.35294,0,0,0,0,0,0,41.35294
"KMAKE23","63134433360400000","2013_02",191,0,0,0,0,0,0,191
"KMAKE23","63134433360400000","2013_03",38.5294,0,0,0,0,0,0,38.5294
"KMAKE23","63134433360400000","2013_04",46.15294,0,0,0,0,0,0,46.15294
"KMAKE23","63134433360400000","2013_05",-6.470589,0,0,0,0,0,0,-6.470589
"KMAKE23","63134433360400000","2013_06",83.7647,0,0,0,0,0,0,83.7647
"KMAKE23","63134433360400000","2013_07",-44.85883,0,0,0,0,0,0,-44.85883
"KMAKE23","63134433360400000","2013_08",87.35294,0,0,0,0,0,0,87.35294
"KMAKE23","63134433360400000","2013_09",38.41176,0,0,0,0,0,0,38.41176
"KMAKE23","HH","2012_11",-2.941176,-2.941176,0,0,0,0,0,0
"KMAKE23","HH","2012_12",-7.058824,-7.058824,0,0,0,0,0,0
"KMAKE23","HH","2013_01",-11.76471,-11.76471,0,0,0,0,0,0
"KMAKE23","HH","2013_02",-2.352941,-2.352941,0,0,0,0,0,0
"KMAKE23","HH","2013_03",-110.8235,-110.8235,0,0,0,0,0,0
"KMAKE23","HH","2013_04",-8.235294,-8.235294,0,0,0,0,0,0
"KMAKE23","HH","2013_06",-3.529412,-3.529412,0,0,0,0,0,0
"KMAKE25","63134458362700000","2012_11",23.52941,0,0,0,0,0,23.52941,0
"KMAKE25","63134458362700000","2012_12",17.64706,0,0,0,0,0,17.64706,0
"KMAKE25","63134458362700000","2013_02",18,0,0,0,0,0,18,0
"KMAKE25","63134458362700000","2013_03",15.29412,0,0,0,0,0,15.29412,0
"KMAKE25","63134458362700000","2013_04",17.64706,0,0,0,0,0,17.64706,0
"KMAKE25","63134458362700000","2013_05",17.64706,0,0,0,0,0,17.64706,0
"KMAKE25","63134458362700000","2013_06",19.76471,0,1.764706,0,0,0,18,0
"KMAKE25","63134458362700000","2013_07",43.84706,0,1.764706,0,0,0,42.08235,0
"KMAKE25","63134458362700000","2013_08",-16.11765,-35.29412,0,0,0,0,19.17647,0
"KMAKE25","63134458362700000","2013_09",22.98824,0,0,0,0,0,22.98824,0
"KMAKE27","63134417148900000","2012_11",123.5294,0,123.5294,0,0,0,0,0
"KMAKE27","63134417148900000","2012_12",158.8235,0,158.8235,0,0,0,0,0
"KMAKE27","63134417148900000","2013_01",132.9412,-16.47059,149.4118,0,0,0,0,0
"KMAKE27","63134417148900000","2013_03",92.35294,-42.94118,135.2941,0,0,0,0,0
"KMAKE27","63134417148900000","2013_04",41.17647,-11.76471,52.94118,0,0,0,0,0
"KMAKE27","63134417148900000","2013_05",134.1176,-7.058824,141.1765,0,0,0,0,0
"KMAKE27","63134417148900000","2013_06",11.76471,0,11.76471,0,0,0,0,0
"KMAKE27","63134417148900000","2013_07",45.11765,0,45.11765,0,0,0,0,0
"KMAKE27","63134417371400000","2012_11",10.58824,0,10.58824,0,0,0,0,0
"KMAKE27","63134417371400000","2012_12",15.29412,0,3.529412,0,0,0,0,11.76471
"KMAKE27","63134417371400000","2013_01",1.764706,0,1.764706,0,0,0,0,0
"KMAKE27","63134417371400000","2013_02",26.47059,0,8.823529,0,0,0,0,17.64706
"KMAKE27","63134417371400000","2013_03",20.58824,0,8.823529,0,0,0,0,11.76471
"KMAKE27","63134417371400000","2013_04",20.58824,0,8.82353,0,0,0,0,11.76471
"KMAKE27","63134417371400000","2013_05",21.17647,0,15.29412,0,0,0,0,5.882353
"KMAKE27","63134417371400000","2013_06",29.17647,0,10.35294,0,0,0,12.94118,5.882353
"KMAKE27","63134417371400000","2013_07",36.47059,0,12.94118,0,0,0,5.882353,17.64706
"KMAKE27","63134417371400000","2013_08",47.37647,0,11.76471,0,0,0,29.72941,5.882353
"KMAKE27","63134417371400000","2013_09",22.94118,0,22.94118,0,0,0,0,0
"KMAKE28","63134399829300000","2012_11",23.88235,0,10.58824,0,0,0,0,13.29412
"KMAKE28","63134399829300000","2012_12",105.6471,0,0,0,0,0,74.11765,31.52941
"KMAKE28","63134399829300000","2013_01",27.29412,0,0,0,0,0,12.35294,14.94118
"KMAKE28","63134399829300000","2013_02",21.76471,0,9.411765,0,0,0,12.35294,0
"KMAKE28","63134399829300000","2013_03",72.70588,-5.882353,21.17647,0,0,0,52.94118,4.470588
"KMAKE28","63134399829300000","2013_04",41.76471,-1.647059,4.117647,0,0,0,31.76471,7.529412
"KMAKE28","63134399829300000","2013_05",47.29412,6.941177,.2352941,0,0,0,17.64706,22.47059
"KMAKE28","63134399829300000","2013_06",37.94118,0,0,0,0,0,22.35294,15.58824
"KMAKE28","63134399829300000","2013_07",94.17647,2.764706,0,0,0,0,72.35294,19.05882
"KMAKE28","63134399829300000","2013_08",22.94118,0,0,0,0,0,11.76471,11.17647
"KMAKE28","63134399829300000","2013_09",32.35294,0,0,0,0,0,25.88235,6.470588
"KMAKE29","63134363615400000","2012_10",73.52941,0,73.52941,0,0,0,0,0
"KMAKE29","63134363615400000","2012_11",26.88235,-44.88235,71.76471,0,0,0,0,0
"KMAKE29","63134363615400000","2012_12",167.1765,-3.411765,170.5882,0,0,0,0,0
"KMAKE29","63134363615400000","2013_01",94.11765,0,94.11765,0,0,0,0,0
"KMAKE29","63134363615400000","2013_02",85.88235,0,85.88235,0,0,0,0,0
"KMAKE29","63134363615400000","2013_03",43.64706,-15.17647,58.82353,0,0,0,0,0
"KMAKE29","63134363615400000","2013_04",52.94118,0,52.94118,0,0,0,0,0
"KMAKE29","63134363763200000","2012_12",46.11765,0,0,0,0,0,43.41177,2.705883
"KMAKE29","63134363763200000","2013_02",-120.1882,0,0,0,0,0,0,-120.1882
"KMAKE29","63134363763200000","2013_03",4.905882,0,0,0,0,0,0,4.905882
"KMAKE29","63134363763200000","2013_04",22.77648,0,0,0,0,0,0,22.77648
"KMAKE29","63134363763200000","2013_05",16.92941,0,0,0,0,0,0,16.92941
"KMAKE29","63134363763200000","2013_06",63.78823,0,0,0,0,0,152.9412,-89.15294
"KMAKE29","63134363763200000","2013_07",91.28235,0,0,0,0,0,82.35294,8.929408
"KMAKE29","63134363763200000","2013_08",49.64705,0,0,0,0,0,82.35294,-32.70589
"KMAKE29","63134363763200000","2013_09",40,0,0,0,0,0,0,40
"KMAKE30","63134382172900000","2012_11",75.29412,1.176471,0,0,35.29412,0,11.76471,27.05882
"KMAKE30","63134382172900000","2012_12",60.58823,0,0,0,0,0,47.05882,13.52941
"KMAKE30","63134382172900000","2013_01",40.35294,0,0,0,7.058824,0,0,33.29412
"KMAKE30","63134382172900000","2013_02",56.70588,0,0,0,41.17647,0,0,15.52941
"KMAKE30","63134382172900000","2013_03",75.88235,0,0,0,14.11765,0,70.58823,-8.823529
"KMAKE30","63134382172900000","2013_04",70,0,0,0,18.82353,0,35.29412,15.88235
"KMAKE30","63134382172900000","2013_05",129.7647,0,0,0,41.17647,0,65.64706,22.94118
"KMAKE30","63134382172900000","2013_06",128.3529,0,0,0,44.70588,0,52.11765,31.52941
"KMAKE30","63134382172900000","2013_07",94.78824,0,0,0,35.29412,0,27.72941,31.76471
"KMAKE30","63134382172900000","2013_08",203.8824,0,0,0,152.9412,0,35.29412,15.64706
"KMAKE30","63134382172900000","2013_09",61.17647,0,0,0,27.05882,0,15.29412,18.82353
"KMAKE32","63134380563500000","2012_11",50.94118,0,45.05882,0,0,0,0,5.882353
"KMAKE32","63134380563500000","2012_12",70.94118,0,24.11765,0,0,0,44.47059,2.352941
"KMAKE32","63134380563500000","2013_01",21.17647,0,18.82353,0,0,0,0,2.352941
"KMAKE32","63134380563500000","2013_02",22.35294,0,10.58824,0,0,0,11.76471,0
"KMAKE32","63134380563500000","2013_03",37.64706,0,16.47059,0,0,0,18.82353,2.352941
"KMAKE32","63134380563500000","2013_04",33.52941,0,11.17647,0,0,0,17.64706,4.705883
"KMAKE32","63134380563500000","2013_05",60.47059,0,35.29412,0,0,0,21.64706,3.529412
"KMAKE32","63134380563500000","2013_06",42.23529,0,25.29412,0,0,0,13.41177,3.529412
"KMAKE32","63134380563500000","2013_07",63.05882,0,27.64706,0,0,0,27.17647,8.235294
"KMAKE32","63134380563500000","2013_08",37.05882,0,11.76471,0,0,0,17.05882,8.235294
"KMAKE32","63134380563500000","2013_09",85.29412,0,39.41177,0,0,0,40,5.882353
"KMAKE32","63134380563500000","2013_10",1.764706,0,1.764706,0,0,0,0,0
"KMAKE32","HH","2012_11",23.52941,0,0,23.52941,0,0,0,0
"KMAKE32","HH","2013_01",23.52941,0,0,23.52941,0,0,0,0
"KMAKE32","HH","2013_07",3.882353,0,0,3.882353,0,0,0,0
"KMAKE33","63134398303000000","2012_11",1.764706,0,1.764706,0,0,0,0,0
"KMAKE33","63134398303000000","2012_12",21.76471,-1.764706,23.52941,0,0,0,0,0
"KMAKE33","63134398303000000","2013_01",17.05882,0,17.05882,0,0,0,0,0
"KMAKE33","63134398303000000","2013_02",18.23529,0,18.23529,0,0,0,0,0
"KMAKE33","63134398303000000","2013_03",-3.529411,-12.94118,9.411765,0,0,0,0,0
"KMAKE33","63134398303000000","2013_04",-.6470588,-4.176471,3.529412,0,0,0,0,0
"KMAKE33","63134398303000000","2013_05",10.58824,0,10.58824,0,0,0,0,0
"KMAKE33","63134398303000000","2013_06",10.58824,0,10.58824,0,0,0,0,0
"KMAKE33","63134398303000000","2013_07",17.29412,1.176471,15.29412,0,0,0,.8235294,0
"KMAKE33","63134398303000000","2013_08",26.47059,0,26.47059,0,0,0,0,0
"KMAKE33","63134398303000000","2013_09",13.88235,-16.47059,30.35294,0,0,0,0,0
"KMAKE33","63134398497100000","2012_11",14.70588,0,14.70588,0,0,0,0,0
"KMAKE33","63134398581600000","2013_04",10.58823,0,0,0,0,0,10.58823,0
"KMAKE33","63134398581600000","2013_05",10.70588,0,0,0,0,0,10.70588,0
"KMAKE33","63134398581600000","2013_06",5.294117,0,0,0,0,0,5.294117,0
"KMAKE33","63134398581600000","2013_07",5.588235,0,0,0,0,0,5.588235,0
"KMAKE34","63134364423800000","2012_10",20.29412,0,8.235294,0,0,0,12.05882,0
"KMAKE34","63134364423800000","2012_11",44.70588,0,44.70588,0,0,0,0,0
"KMAKE34","63134364423800000","2013_01",23.52941,0,23.52941,0,0,0,0,0
"KMAKE34","63134364423800000","2013_02",21.17647,0,21.17647,0,0,0,0,0
"KMAKE34","63134364423800000","2013_03",37.64706,-3.529412,41.17647,0,0,0,0,0
"KMAKE34","63134364423800000","2013_04",47.05882,0,47.05882,0,0,0,0,0
"KMAKE34","63134364423800000","2013_05",23.52941,0,23.52941,0,0,0,0,0
"KMAKE34","63134364423800000","2013_06",23.52941,0,23.52941,0,0,0,0,0
"KMAKE34","63134364423800000","2013_07",12.94118,0,12.94118,0,0,0,0,0
"KMAKE34","63134364423800000","2013_08",17.64706,0,17.64706,0,0,0,0,0
"KMAKE34","63134364423800000","2013_09",23.52941,0,11.76471,0,0,0,11.76471,0
"KMAKE34","63134364606500000","2012_12",5.882353,0,0,0,0,0,0,5.882353
"KMAKE34","63134364606500000","2013_05",8.235294,0,0,0,0,0,0,8.235294
"KMAKE34","63134364606500000","2013_07",13.23529,0,0,0,0,0,0,13.23529
"KMAKE34","63134364606500000","2013_08",12.94118,0,0,0,0,0,0,12.94118
"KMAKE34","63134364606500000","2013_09",4.117647,0,0,0,0,0,0,4.117647
"KMAKE34","HH","2012_12",7.058824,0,0,7.058824,0,0,0,0
"KMAKE34","HH","2013_07",1.588235,0,0,1.588235,0,0,0,0
"KMAKE35","63134338421700000","2012_10",36.17647,0,0,0,0,0,35.58823,.5882353
"KMAKE35","63134338421700000","2012_11",36.76471,0,22.35294,0,0,0,12.52941,1.882353
"KMAKE35","63134338421700000","2012_12",74.70588,0,3.529412,0,0,0,64.35294,6.823529
"KMAKE35","63134338421700000","2013_01",27.05882,0,8.823529,0,0,0,18.23529,0
"KMAKE35","63134338421700000","2013_02",19.64706,0,19.64706,0,0,0,0,0
"KMAKE35","63134338421700000","2013_03",61.72941,0,17.64706,0,0,0,41.72941,2.352941
"KMAKE35","63134338421700000","2013_04",76,0,14.23529,0,0,0,58.82353,2.941176
"KMAKE35","63134338421700000","2013_05",47.14117,0,0,0,0,0,41.61176,5.529412
"KMAKE35","63134338421700000","2013_06",33.64706,0,0,0,0,0,24.23529,9.411764
"KMAKE35","63134338421700000","2013_07",68,0,37.05882,0,0,0,29.76471,1.176471
"KMAKE35","63134338421700000","2013_08",47.65882,0,3.529412,0,0,0,34.24706,9.882353
"KMAKE35","63134338421700000","2013_09",15.17647,0,10,0,0,0,5.176471,0
"KMAKE35","HH","2012_11",8.235294,0,0,8.235294,0,0,0,0
"KMAKE35","HH","2012_12",12,0,0,12,0,0,0,0
"KMAKE35","HH","2013_07",2.352941,0,0,2.352941,0,0,0,0
"KMAKE36","63134459271600000","2013_01",11.76471,0,0,0,0,11.76471,0,0
"KMAKE36","63134459271600000","2013_02",1.529412,0,1.529412,0,0,0,0,0
"KMAKE36","63134459271600000","2013_03",-43.52941,0,11.29412,0,0,0,0,-54.82353
