hh_ids,trx_yr_mo,rem_hh_count_byti,rem_hh_abs_byti,rem_hh_net_byti,rem_hh_count_byti_RG,rem_hh_abs_byti_RG,rem_hh_count_byti_RR,rem_hh_abs_byti_RR,rem_hh_count_byti_cash,rem_hh_abs_byti_cash,rem_hh_net_byti_cash,rem_hh_count_byti_inkind,rem_hh_abs_byti_inkind,rem_hh_net_byti_inkind,rem_hh_count_byti_mm,rem_hh_abs_byti_mm,rem_hh_net_byti_mm,rem_hh_count_byti_other,rem_hh_abs_byti_other,rem_hh_net_byti_other
"KMAKE07","2013_07",1,3.882353,-3.882353,1,3.882353,0,0,0,0,0,0,0,0,1,3.882353,-3.882353,0,0,0
"KMAKE07","2013_08",1,9.411765,-9.411765,1,9.411765,0,0,0,0,0,1,9.411765,-9.411765,0,0,0,0,0,0
"KMAKE07","2013_09",3,9.411765,-9.411765,3,9.411765,0,0,3,9.411765,-9.411765,0,0,0,0,0,0,0,0,0
"KMAKE08","2013_02",1,5.882353,5.882353,0,0,1,5.882353,1,5.882353,5.882353,0,0,0,0,0,0,0,0,0
"KMAKE08","2013_03",3,12.11765,5.058824,1,3.529412,2,8.588235,2,9.411764,2.352941,0,0,0,1,2.705882,2.705882,0,0,0
"KMAKE08","2013_05",1,3.529412,-3.529412,1,3.529412,0,0,1,3.529412,-3.529412,0,0,0,0,0,0,0,0,0
"KMAKE08","2013_06",2,9.411765,0,1,4.705883,1,4.705883,2,9.411765,0,0,0,0,0,0,0,0,0,0
"KMAKE08","2013_07",1,3.847059,3.847059,0,0,1,3.847059,0,0,0,0,0,0,1,3.847059,3.847059,0,0,0
"KMAKE08","2013_08",1,5.882353,5.882353,0,0,1,5.882353,1,5.882353,5.882353,0,0,0,0,0,0,0,0,0
"KMAKE08","2013_09",1,5.882353,5.882353,0,0,1,5.882353,1,5.882353,5.882353,0,0,0,0,0,0,0,0,0
"KMAKE09","2012_12",3,28.70588,19.29412,1,4.705883,2,24,2,10.58824,1.17647,1,18.11765,18.11765,0,0,0,0,0,0
"KMAKE09","2013_04",2,35.29412,35.29412,0,0,2,35.29412,2,35.29412,35.29412,0,0,0,0,0,0,0,0,0
"KMAKE09","2013_08",4,100,100,0,0,4,100,4,100,100,0,0,0,0,0,0,0,0,0
"KMAKE09","2013_09",1,11.76471,11.76471,0,0,1,11.76471,1,11.76471,11.76471,0,0,0,0,0,0,0,0,0
"KMAKE10","2012_10",3,182.3529,182.3529,0,0,3,182.3529,2,176.4706,176.4706,1,5.882353,5.882353,0,0,0,0,0,0
"KMAKE10","2012_11",5,203.5294,203.5294,0,0,5,203.5294,3,100,100,0,0,0,2,103.5294,103.5294,0,0,0
"KMAKE10","2012_12",4,194.1176,194.1176,0,0,4,194.1176,3,164.7059,164.7059,0,0,0,1,29.41176,29.41176,0,0,0
"KMAKE10","2013_01",5,135.8824,135.8824,0,0,5,135.8824,2,58.82353,58.82353,0,0,0,3,77.05882,77.05882,0,0,0
"KMAKE10","2013_02",4,152.9412,152.9412,0,0,4,152.9412,4,152.9412,152.9412,0,0,0,0,0,0,0,0,0
"KMAKE10","2013_03",6,194.4706,194.4706,0,0,6,194.4706,5,164.7059,164.7059,0,0,0,1,29.76471,29.76471,0,0,0
"KMAKE10","2013_04",7,231.7647,231.7647,0,0,7,231.7647,6,170.5882,170.5882,1,61.17647,61.17647,0,0,0,0,0,0
"KMAKE10","2013_05",4,164.7059,164.7059,0,0,4,164.7059,3,82.35294,82.35294,0,0,0,1,82.35294,82.35294,0,0,0
"KMAKE10","2013_06",8,189.4118,189.4118,0,0,8,189.4118,6,129.4118,129.4118,1,11.76471,11.76471,1,48.23529,48.23529,0,0,0
"KMAKE10","2013_07",6,166.3176,142.7882,1,11.76471,5,154.5529,2,47.05882,23.52941,0,0,0,4,119.2588,119.2588,0,0,0
"KMAKE10","2013_08",10,395.0588,324.4706,1,35.29412,9,359.7647,7,335.2941,335.2941,1,35.29412,-35.29412,2,24.47059,24.47059,0,0,0
"KMAKE10","2013_09",7,223.5294,223.5294,0,0,7,223.5294,7,223.5294,223.5294,0,0,0,0,0,0,0,0,0
"KMAKE11","2012_10",3,41.17647,41.17647,0,0,3,41.17647,3,41.17647,41.17647,0,0,0,0,0,0,0,0,0
"KMAKE11","2012_11",12,150.2941,150.2941,0,0,12,150.2941,9,120,120,0,0,0,3,30.29412,30.29412,0,0,0
"KMAKE11","2012_12",10,225.8824,225.8824,0,0,10,225.8824,10,225.8824,225.8824,0,0,0,0,0,0,0,0,0
"KMAKE11","2013_01",3,35.29412,35.29412,0,0,3,35.29412,3,35.29412,35.29412,0,0,0,0,0,0,0,0,0
"KMAKE11","2013_02",10,148.2353,124.7059,1,11.76471,9,136.4706,7,105.8824,82.35294,3,42.35294,42.35294,0,0,0,0,0,0
"KMAKE11","2013_03",13,288.2353,158.8235,3,64.70589,10,223.5294,7,211.7647,105.8824,6,76.47059,52.94118,0,0,0,0,0,0
"KMAKE11","2013_04",10,132.9412,132.9412,0,0,10,132.9412,6,78.82353,78.82353,4,54.11765,54.11765,0,0,0,0,0,0
"KMAKE11","2013_05",10,380,380,0,0,10,380,5,311.7647,311.7647,4,58.82353,58.82353,1,9.411765,9.411765,0,0,0
"KMAKE11","2013_06",7,258.8235,258.8235,0,0,7,258.8235,5,229.4118,229.4118,2,29.41176,29.41176,0,0,0,0,0,0
"KMAKE11","2013_07",8,244.7059,174.1176,1,35.29412,7,209.4118,6,225.8824,155.2941,1,11.76471,11.76471,1,7.058824,7.058824,0,0,0
"KMAKE11","2013_08",8,176.8235,176.8235,0,0,8,176.8235,6,150.5882,150.5882,1,14.11765,14.11765,1,12.11765,12.11765,0,0,0
"KMAKE11","2013_09",10,197.647,197.647,0,0,10,197.647,8,174.1176,174.1176,2,23.52941,23.52941,0,0,0,0,0,0
"KMAKE12","2013_01",2,5.882353,5.882353,0,0,2,5.882353,2,5.882353,5.882353,0,0,0,0,0,0,0,0,0
"KMAKE12","2013_08",1,3.529412,-3.529412,1,3.529412,0,0,1,3.529412,-3.529412,0,0,0,0,0,0,0,0,0
"KMAKE14","2012_11",2,14.11765,14.11765,0,0,2,14.11765,2,14.11765,14.11765,0,0,0,0,0,0,0,0,0
"KMAKE14","2012_12",3,15.29412,3.529412,1,5.882353,2,9.411764,3,15.29412,3.529412,0,0,0,0,0,0,0,0,0
"KMAKE14","2013_01",1,11.76471,11.76471,0,0,1,11.76471,1,11.76471,11.76471,0,0,0,0,0,0,0,0,0
"KMAKE14","2013_02",2,8.235294,-8.235294,2,8.235294,0,0,2,8.235294,-8.235294,0,0,0,0,0,0,0,0,0
"KMAKE14","2013_04",2,15.29412,-15.29412,2,15.29412,0,0,2,15.29412,-15.29412,0,0,0,0,0,0,0,0,0
"KMAKE14","2013_05",2,17.05882,-7.647059,1,12.35294,1,4.705883,2,17.05882,-7.647059,0,0,0,0,0,0,0,0,0
"KMAKE14","2013_06",4,32.70588,-4.470589,2,18.58824,2,14.11765,2,14.11765,14.11765,0,0,0,2,18.58824,-18.58824,0,0,0
"KMAKE14","2013_07",5,45.88235,-5.882354,2,25.88235,3,20,4,38.82353,1.17647,1,7.058824,-7.058824,0,0,0,0,0,0
"KMAKE14","2013_08",1,18.23529,-18.23529,1,18.23529,0,0,0,0,0,0,0,0,1,18.23529,-18.23529,0,0,0
"KMAKE15","2012_10",1,5.882353,5.882353,0,0,1,5.882353,1,5.882353,5.882353,0,0,0,0,0,0,0,0,0
"KMAKE15","2012_11",1,35.29412,35.29412,0,0,1,35.29412,0,0,0,0,0,0,1,35.29412,35.29412,0,0,0
"KMAKE15","2012_12",4,50.58823,20,2,15.29412,2,35.29412,4,50.58823,20,0,0,0,0,0,0,0,0,0
"KMAKE15","2013_01",3,70.58823,35.29412,1,17.64706,2,52.94118,3,70.58823,35.29412,0,0,0,0,0,0,0,0,0
"KMAKE15","2013_02",2,35.29412,-11.76471,1,23.52941,1,11.76471,2,35.29412,-11.76471,0,0,0,0,0,0,0,0,0
"KMAKE15","2013_03",2,50.58823,50.58823,0,0,2,50.58823,0,0,0,0,0,0,2,50.58823,50.58823,0,0,0
"KMAKE15","2013_04",4,55.29412,27.05882,2,14.11765,2,41.17647,2,14.11765,-14.11765,0,0,0,2,41.17647,41.17647,0,0,0
"KMAKE15","2013_05",5,68.23529,14.11765,3,27.05882,2,41.17647,2,9.411765,-9.411765,1,17.64706,-17.64706,2,41.17647,41.17647,0,0,0
"KMAKE15","2013_06",4,76.82353,18,2,29.41176,2,47.41177,3,52.94118,-5.882353,0,0,0,1,23.88235,23.88235,0,0,0
"KMAKE15","2013_07",3,64.70588,64.70588,0,0,3,64.70588,1,11.76471,11.76471,0,0,0,2,52.94118,52.94118,0,0,0
"KMAKE15","2013_08",3,88.23529,64.70588,1,11.76471,2,76.47059,1,11.76471,-11.76471,0,0,0,2,76.47059,76.47059,0,0,0
"KMAKE16","2012_11",5,28.82353,19.41176,2,4.705883,3,24.11765,5,28.82353,19.41176,0,0,0,0,0,0,0,0,0
"KMAKE16","2012_12",2,15.88235,11.17647,1,2.352941,1,13.52941,2,15.88235,11.17647,0,0,0,0,0,0,0,0,0
"KMAKE16","2013_01",2,8.235294,8.235294,0,0,2,8.235294,0,0,0,1,2.352941,2.352941,1,5.882353,5.882353,0,0,0
"KMAKE16","2013_02",1,1.764706,-1.764706,1,1.764706,0,0,1,1.764706,-1.764706,0,0,0,0,0,0,0,0,0
"KMAKE16","2013_03",1,11.76471,11.76471,0,0,1,11.76471,1,11.76471,11.76471,0,0,0,0,0,0,0,0,0
"KMAKE16","2013_04",1,5.882353,5.882353,0,0,1,5.882353,1,5.882353,5.882353,0,0,0,0,0,0,0,0,0
"KMAKE16","2013_05",2,4.823529,2.235294,1,1.294118,1,3.529412,2,4.823529,2.235294,0,0,0,0,0,0,0,0,0
"KMAKE16","2013_06",2,1.764706,-1.764706,2,1.764706,0,0,2,1.764706,-1.764706,0,0,0,0,0,0,0,0,0
"KMAKE16","2013_07",3,20.70588,4.235294,2,8.235294,1,12.47059,2,8.235294,-8.235294,0,0,0,1,12.47059,12.47059,0,0,0
"KMAKE16","2013_09",1,.7647059,-.7647059,1,.7647059,0,0,1,.7647059,-.7647059,0,0,0,0,0,0,0,0,0
"KMAKE17","2012_10",1,58.82353,58.82353,0,0,1,58.82353,1,58.82353,58.82353,0,0,0,0,0,0,0,0,0
"KMAKE17","2012_11",3,70,70,0,0,3,70,1,11.17647,11.17647,0,0,0,2,58.82353,58.82353,0,0,0
"KMAKE17","2012_12",3,94.11765,94.11765,0,0,3,94.11765,3,94.11765,94.11765,0,0,0,0,0,0,0,0,0
"KMAKE17","2013_01",2,35.29412,35.29412,0,0,2,35.29412,1,17.64706,17.64706,0,0,0,1,17.64706,17.64706,0,0,0
"KMAKE17","2013_02",3,102.3529,102.3529,0,0,3,102.3529,2,94.11765,94.11765,1,8.235294,8.235294,0,0,0,0,0,0
"KMAKE17","2013_03",2,35.29412,35.29412,0,0,2,35.29412,2,35.29412,35.29412,0,0,0,0,0,0,0,0,0
"KMAKE17","2013_04",3,89.29411,89.29411,0,0,3,89.29411,1,47.05882,47.05882,0,0,0,2,42.23529,42.23529,0,0,0
"KMAKE17","2013_05",2,67.05882,67.05882,0,0,2,67.05882,2,67.05882,67.05882,0,0,0,0,0,0,0,0,0
"KMAKE17","2013_06",3,65.05882,65.05882,0,0,3,65.05882,1,23.52941,23.52941,0,0,0,2,41.52941,41.52941,0,0,0
"KMAKE17","2013_07",1,47.05882,47.05882,0,0,1,47.05882,1,47.05882,47.05882,0,0,0,0,0,0,0,0,0
"KMAKE17","2013_08",2,58.82353,58.82353,0,0,2,58.82353,2,58.82353,58.82353,0,0,0,0,0,0,0,0,0
"KMAKE18","2012_11",9,17.64706,17.64706,0,0,9,17.64706,9,17.64706,17.64706,0,0,0,0,0,0,0,0,0
"KMAKE18","2012_12",17,32.94118,32.94118,0,0,17,32.94118,16,29.41177,29.41177,1,3.529412,3.529412,0,0,0,0,0,0
"KMAKE18","2013_01",6,35.29412,-23.52941,1,29.41176,5,5.882353,6,35.29412,-23.52941,0,0,0,0,0,0,0,0,0
"KMAKE18","2013_02",18,21.41177,21.41177,0,0,18,21.41177,17,19.41177,19.41177,1,2,2,0,0,0,0,0,0
"KMAKE18","2013_03",24,32.94118,32.94118,0,0,24,32.94118,24,32.94118,32.94118,0,0,0,0,0,0,0,0,0
"KMAKE18","2013_04",30,35.29412,35.29412,0,0,30,35.29412,30,35.29412,35.29412,0,0,0,0,0,0,0,0,0
"KMAKE18","2013_05",31,36.47059,36.47059,0,0,31,36.47059,31,36.47059,36.47059,0,0,0,0,0,0,0,0,0
"KMAKE18","2013_06",26,47.05882,47.05882,0,0,26,47.05882,25,29.41177,29.41177,1,17.64706,17.64706,0,0,0,0,0,0
"KMAKE18","2013_07",22,44.70588,44.70588,0,0,22,44.70588,22,44.70588,44.70588,0,0,0,0,0,0,0,0,0
"KMAKE18","2013_08",33,48.23529,48.23529,0,0,33,48.23529,33,48.23529,48.23529,0,0,0,0,0,0,0,0,0
"KMAKE20","2012_11",3,22.94118,22.94118,0,0,3,22.94118,0,0,0,0,0,0,3,22.94118,22.94118,0,0,0
"KMAKE20","2012_12",1,6.176471,6.176471,0,0,1,6.176471,0,0,0,0,0,0,1,6.176471,6.176471,0,0,0
"KMAKE20","2013_02",2,8.823529,8.823529,0,0,2,8.823529,1,3.529412,3.529412,0,0,0,1,5.294117,5.294117,0,0,0
